"decimalLongitude","decimalLatitude","eventDate","scientificName","country","stateProvince","locality","year"
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
